filename,CWE_Target,RQ4_Description,Best_Matching_CWE_ID,Best_Matching_CWE_Text,Cosine_Similarity,Top_Matches,Correct_Match,Top3_Match_Correct,Top5_Match_Correct
set_cookie.py,613,"CWE-ID: CWE-613
Description: Insufficient Session Expiration, which occurs when a web application does not properly invalidate or expire its session management cookies, allowing an attacker to reuse the session ID and gain unauthorized access.",613,"CWE-613 Insufficient Session Expiration According to WASC, ""Insufficient Session Expiration is when a web site permits an attacker to reuse old session credentials or session IDs for authorization.""",0.89142835,"[{'CWE-ID': 613, 'Full_Text': 'CWE-613 Insufficient Session Expiration According to WASC, ""Insufficient Session Expiration is when a web site permits an attacker to reuse old session credentials or session IDs for authorization.""', 'Similarity': np.float32(0.89142835)}, {'CWE-ID': 6, 'Full_Text': 'CWE-6 J2EE Misconfiguration: Insufficient Session-ID Length The J2EE application is configured to use an insufficient session ID length.', 'Similarity': np.float32(0.71631044)}, {'CWE-ID': 384, 'Full_Text': 'CWE-384 Session Fixation Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.', 'Similarity': np.float32(0.69726807)}, {'CWE-ID': 565, 'Full_Text': 'CWE-565 Reliance on Cookies without Validation and Integrity Checking The product relies on the existence or values of cookies when performing security-critical operations, but it does not properly ensure that the setting is valid for the associated user.', 'Similarity': np.float32(0.6885947)}, {'CWE-ID': 784, 'Full_Text': 'CWE-784 Reliance on Cookies without Validation and Integrity Checking in a Security Decision The product uses a protection mechanism that relies on the existence or values of a cookie, but it does not properly ensure that the cookie is valid for the associated user.', 'Similarity': np.float32(0.6415367)}]",True,True,True
get_user_data.py,89,"CWE-ID: CWE-89
Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')

The function is vulnerable to SQL injection because it directly embeds the user-provided `user_id` into the SQL query without proper sanitization or escaping. This allows an attacker to inject malicious SQL code, potentially leading to unauthorized data access, modification, or deletion.",89,"CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component.",0.6876844,"[{'CWE-ID': 89, 'Full_Text': ""CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component."", 'Similarity': np.float32(0.6876844)}, {'CWE-ID': 79, 'Full_Text': ""CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users."", 'Similarity': np.float32(0.6763293)}, {'CWE-ID': 652, 'Full_Text': ""CWE-652 Improper Neutralization of Data within XQuery Expressions ('XQuery Injection') The product uses external input to dynamically construct an XQuery expression used to retrieve data from an XML database, but it does not neutralize or incorrectly neutralizes that input. This allows an attacker to control the structure of the query."", 'Similarity': np.float32(0.62895656)}, {'CWE-ID': 84, 'Full_Text': 'CWE-84 Improper Neutralization of Encoded URI Schemes in a Web Page The web application improperly neutralizes user-controlled input for executable script disguised with URI encodings.', 'Similarity': np.float32(0.6279708)}, {'CWE-ID': 643, 'Full_Text': ""CWE-643 Improper Neutralization of Data within XPath Expressions ('XPath Injection') The product uses external input to dynamically construct an XPath expression used to retrieve data from an XML database, but it does not neutralize or incorrectly neutralizes that input. This allows an attacker to control the structure of the query."", 'Similarity': np.float32(0.6252095)}]",True,True,True
read_file.py,22,"CWE-ID: CWE-22
Description: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')",22,"CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.85568583,"[{'CWE-ID': 22, 'Full_Text': ""CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory."", 'Similarity': np.float32(0.85568583)}, {'CWE-ID': 26, 'Full_Text': 'CWE-26 Path Traversal: \'/dir/../filename\' The product uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize ""/dir/../filename"" sequences that can resolve to a location that is outside of that directory.', 'Similarity': np.float32(0.724115)}, {'CWE-ID': 424, 'Full_Text': 'CWE-424 Improper Protection of Alternate Path The product does not sufficiently protect all possible paths that a user can take to access restricted functionality or resources.', 'Similarity': np.float32(0.71702564)}, {'CWE-ID': 30, 'Full_Text': ""CWE-30 Path Traversal: '\\dir\\..\\filename' The product uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize '\\dir\\..\\filename' (leading backslash dot dot) sequences that can resolve to a location that is outside of that directory."", 'Similarity': np.float32(0.6936612)}, {'CWE-ID': 31, 'Full_Text': ""CWE-31 Path Traversal: 'dir\\..\\..\\filename' The product uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize 'dir\\..\\..\\filename' (multiple internal backslash dot dot) sequences that can resolve to a location that is outside of that directory."", 'Similarity': np.float32(0.6918113)}]",True,True,True
process_order.py,20,"CWE-ID: CWE-20
Description: Invalid Input - The software does not validate or incorrectly validates input that can affect the control flow or data flow of the software.

In this function, the input `quantity` is not properly validated, which can lead to unexpected behavior or errors. The function assumes that `quantity` is a positive integer, but it does not check for this. If `quantity` is a negative number, zero, or a non-numeric value, the function may behave unexpectedly or crash. This lack of input validation can lead to security vulnerabilities, such as denial-of-service attacks or unauthorized access.",1284,"CWE-1284 Improper Validation of Specified Quantity in Input The product receives input that is expected to specify a quantity (such as size or length), but it does not validate or incorrectly validates that the quantity has the required properties.",0.82735825,"[{'CWE-ID': 1284, 'Full_Text': 'CWE-1284 Improper Validation of Specified Quantity in Input The product receives input that is expected to specify a quantity (such as size or length), but it does not validate or incorrectly validates that the quantity has the required properties.', 'Similarity': np.float32(0.82735825)}, {'CWE-ID': 20, 'Full_Text': 'CWE-20 Improper Input Validation The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly.', 'Similarity': np.float32(0.8156848)}, {'CWE-ID': 1287, 'Full_Text': 'CWE-1287 Improper Validation of Specified Type of Input The product receives input that is expected to be of a certain type, but it does not validate or incorrectly validates that the input is actually of the expected type.', 'Similarity': np.float32(0.7802589)}, {'CWE-ID': 1289, 'Full_Text': 'CWE-1289 Improper Validation of Unsafe Equivalence in Input The product receives an input value that is used as a resource identifier or other type of reference, but it does not validate or incorrectly validates that the input is equivalent to a potentially-unsafe value.', 'Similarity': np.float32(0.7565539)}, {'CWE-ID': 229, 'Full_Text': 'CWE-229 Improper Handling of Values The product does not properly handle when the expected number of values for parameters, fields, or arguments is not provided in input, or if those values are undefined.', 'Similarity': np.float32(0.7412301)}]",False,True,True
store_ssn.py,311,"CWE-ID: CWE-311
Description: Missing Encryption of Sensitive Data - The software stores sensitive data in plaintext, which allows an attacker to access the data if they can access the storage location.",311,CWE-311 Missing Encryption of Sensitive Data The product does not encrypt sensitive or critical information before storage or transmission.,0.85188633,"[{'CWE-ID': 311, 'Full_Text': 'CWE-311 Missing Encryption of Sensitive Data The product does not encrypt sensitive or critical information before storage or transmission.', 'Similarity': np.float32(0.85188633)}, {'CWE-ID': 921, 'Full_Text': 'CWE-921 Storage of Sensitive Data in a Mechanism without Access Control The product stores sensitive information in a file system or device that does not have built-in access control.', 'Similarity': np.float32(0.77027416)}, {'CWE-ID': 922, 'Full_Text': 'CWE-922 Insecure Storage of Sensitive Information The product stores sensitive information without properly limiting read or write access by unauthorized actors.', 'Similarity': np.float32(0.7483959)}, {'CWE-ID': 317, 'Full_Text': 'CWE-317 Cleartext Storage of Sensitive Information in GUI The product stores sensitive information in cleartext within the GUI.', 'Similarity': np.float32(0.7429253)}, {'CWE-ID': 312, 'Full_Text': 'CWE-312 Cleartext Storage of Sensitive Information The product stores sensitive information in cleartext within a resource that might be accessible to another control sphere.', 'Similarity': np.float32(0.7373433)}]",True,True,True
dirty_function_16.py,862,"CWE-ID: CWE-862
Description: Missing Authorization",862,CWE-862 Missing Authorization The product does not perform an authorization check when an actor attempts to access a resource or perform an action.,0.7080784,"[{'CWE-ID': 862, 'Full_Text': 'CWE-862 Missing Authorization The product does not perform an authorization check when an actor attempts to access a resource or perform an action.', 'Similarity': np.float32(0.7080784)}, {'CWE-ID': 863, 'Full_Text': 'CWE-863 Incorrect Authorization The product performs an authorization check when an actor attempts to access a resource or perform an action, but it does not correctly perform the check. This allows attackers to bypass intended access restrictions.', 'Similarity': np.float32(0.7026049)}, {'CWE-ID': 522, 'Full_Text': 'CWE-522 Insufficiently Protected Credentials The product transmits or stores authentication credentials, but it uses an insecure method that is susceptible to unauthorized interception and/or retrieval.', 'Similarity': np.float32(0.66681516)}, {'CWE-ID': 285, 'Full_Text': 'CWE-285 Improper Authorization The product does not perform or incorrectly performs an authorization check when an actor attempts to access a resource or perform an action.', 'Similarity': np.float32(0.6282165)}, {'CWE-ID': 306, 'Full_Text': 'CWE-306 Missing Authentication for Critical Function The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.', 'Similarity': np.float32(0.62734354)}]",True,True,True
dirty_function_17.py,284,"CWE-ID: CWE-284
Description: Improper Access Control - The function allows any user to export transaction data of any other user without verifying the requesting party's permissions, leading to unauthorized access to sensitive data.",284,CWE-284 Improper Access Control The product does not restrict or incorrectly restricts access to a resource from an unauthorized actor.,0.71203685,"[{'CWE-ID': 284, 'Full_Text': 'CWE-284 Improper Access Control The product does not restrict or incorrectly restricts access to a resource from an unauthorized actor.', 'Similarity': np.float32(0.71203685)}, {'CWE-ID': 1263, 'Full_Text': 'CWE-1263 Improper Physical Access Control The product is designed with access restricted to certain information, but it does not sufficiently protect against an unauthorized actor with physical access to these areas.', 'Similarity': np.float32(0.66945165)}, {'CWE-ID': 1220, 'Full_Text': 'CWE-1220 Insufficient Granularity of Access Control The product implements access controls via a policy or other feature with the intention to disable or restrict accesses (reads and/or writes) to assets in a system from untrusted agents. However, implemented access controls lack required granularity, which renders the control policy too broad because it allows accesses from unauthorized agents to the security-sensitive assets.', 'Similarity': np.float32(0.6486253)}, {'CWE-ID': 528, 'Full_Text': 'CWE-528 Exposure of Core Dump File to an Unauthorized Control Sphere The product generates a core dump file in a directory, archive, or other resource that is stored, transferred, or otherwise made accessible to unauthorized actors.', 'Similarity': np.float32(0.6454878)}, {'CWE-ID': 281, 'Full_Text': 'CWE-281 Improper Preservation of Permissions The product does not preserve permissions or incorrectly preserves permissions when copying, restoring, or sharing objects, which can cause them to have less restrictive permissions than intended.', 'Similarity': np.float32(0.644962)}]",True,True,True
dirty_function_18.py,798,"CWE-ID: CWE-798
Description: Use of Hard-coded Credentials - The software contains hard-coded credentials, such as a password or cryptographic key, which can be used to gain access to the system or sensitive data.",798,"CWE-798 Use of Hard-coded Credentials The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",0.92635727,"[{'CWE-ID': 798, 'Full_Text': 'CWE-798 Use of Hard-coded Credentials The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.', 'Similarity': np.float32(0.92635727)}, {'CWE-ID': 259, 'Full_Text': 'CWE-259 Use of Hard-coded Password The product contains a hard-coded password, which it uses for its own inbound authentication or for outbound communication to external components.', 'Similarity': np.float32(0.81236696)}, {'CWE-ID': 1392, 'Full_Text': 'CWE-1392 Use of Default Credentials The product uses default credentials (such as passwords or cryptographic keys) for potentially critical functionality.', 'Similarity': np.float32(0.7497949)}, {'CWE-ID': 321, 'Full_Text': 'CWE-321 Use of Hard-coded Cryptographic Key The use of a hard-coded cryptographic key significantly increases the possibility that encrypted data may be recovered.', 'Similarity': np.float32(0.71266115)}, {'CWE-ID': 1391, 'Full_Text': 'CWE-1391 Use of Weak Credentials The product uses weak credentials (such as a default key or hard-coded password) that can be calculated, derived, reused, or guessed by an attacker.', 'Similarity': np.float32(0.70734525)}]",True,True,True
dirty_function_19.py,208,"CWE-ID: CWE-208
Description: Information Exposure Through Timing Discrepancy - The function's variable-time string comparison can be exploited to reveal sensitive information, such as the correct signature, through timing attacks.",511,"CWE-511 Logic/Time Bomb The product contains code that is designed to disrupt the legitimate operation of the product (or its environment) when a certain time passes, or when a certain logical condition is met.",0.6576264,"[{'CWE-ID': 511, 'Full_Text': 'CWE-511 Logic/Time Bomb The product contains code that is designed to disrupt the legitimate operation of the product (or its environment) when a certain time passes, or when a certain logical condition is met.', 'Similarity': np.float32(0.6576264)}, {'CWE-ID': 1254, 'Full_Text': ""CWE-1254 Incorrect Comparison Logic Granularity The product's comparison logic is performed over a series of steps rather than across the entire string in one operation. If there is a comparison logic failure on one of these steps, the operation may be vulnerable to a timing attack that can result in the interception of the process for nefarious purposes."", 'Similarity': np.float32(0.64716256)}, {'CWE-ID': 516, 'Full_Text': 'CWE-516 DEPRECATED: Covert Timing Channel This weakness can be found at CWE-385.', 'Similarity': np.float32(0.64157355)}, {'CWE-ID': 385, 'Full_Text': 'CWE-385 Covert Timing Channel Covert timing channels convey information by modulating some aspect of system behavior over time, so that the program receiving the information can observe system behavior and infer protected information.', 'Similarity': np.float32(0.6252099)}, {'CWE-ID': 215, 'Full_Text': 'CWE-215 Insertion of Sensitive Information Into Debugging Code The product inserts sensitive information into debugging code, which could expose this information if the debugging code is not disabled in production.', 'Similarity': np.float32(0.62060237)}]",False,False,False
dirty_function_20.py,284,"CWE-ID: CWE-284
Description: Improper Access Control - The function does not properly enforce access controls, allowing unauthorized users to access sensitive internal logs by simply providing a matching role string.",284,CWE-284 Improper Access Control The product does not restrict or incorrectly restricts access to a resource from an unauthorized actor.,0.72192097,"[{'CWE-ID': 284, 'Full_Text': 'CWE-284 Improper Access Control The product does not restrict or incorrectly restricts access to a resource from an unauthorized actor.', 'Similarity': np.float32(0.72192097)}, {'CWE-ID': 1263, 'Full_Text': 'CWE-1263 Improper Physical Access Control The product is designed with access restricted to certain information, but it does not sufficiently protect against an unauthorized actor with physical access to these areas.', 'Similarity': np.float32(0.7037423)}, {'CWE-ID': 274, 'Full_Text': 'CWE-274 Improper Handling of Insufficient Privileges The product does not handle or incorrectly handles when it has insufficient privileges to perform an operation, leading to resultant weaknesses.', 'Similarity': np.float32(0.6617043)}, {'CWE-ID': 285, 'Full_Text': 'CWE-285 Improper Authorization The product does not perform or incorrectly performs an authorization check when an actor attempts to access a resource or perform an action.', 'Similarity': np.float32(0.66016716)}, {'CWE-ID': 280, 'Full_Text': 'CWE-280 Improper Handling of Insufficient Permissions or Privileges  The product does not handle or incorrectly handles when it has insufficient privileges to access resources or functionality as specified by their permissions. This may cause it to follow unexpected code paths that may leave the product in an invalid state.', 'Similarity': np.float32(0.6499235)}]",True,True,True
dirty_function_21.py,326,"CWE-ID: CWE-326
Description: Inadequate Encryption Strength - The function uses a basic encoding operation (base64 encoding) to protect sensitive data (Social Security Number), which is not a secure encryption method and can be easily reversed, allowing an attacker to access the original data.",326,"CWE-326 Inadequate Encryption Strength The product stores or transmits sensitive data using an encryption scheme that is theoretically sound, but is not strong enough for the level of protection required.",0.72320426,"[{'CWE-ID': 326, 'Full_Text': 'CWE-326 Inadequate Encryption Strength The product stores or transmits sensitive data using an encryption scheme that is theoretically sound, but is not strong enough for the level of protection required.', 'Similarity': np.float32(0.72320426)}, {'CWE-ID': 325, 'Full_Text': 'CWE-325 Missing Cryptographic Step The product does not implement a required step in a cryptographic algorithm, resulting in weaker encryption than advertised by the algorithm.', 'Similarity': np.float32(0.64643085)}, {'CWE-ID': 321, 'Full_Text': 'CWE-321 Use of Hard-coded Cryptographic Key The use of a hard-coded cryptographic key significantly increases the possibility that encrypted data may be recovered.', 'Similarity': np.float32(0.6374976)}, {'CWE-ID': 311, 'Full_Text': 'CWE-311 Missing Encryption of Sensitive Data The product does not encrypt sensitive or critical information before storage or transmission.', 'Similarity': np.float32(0.6358477)}, {'CWE-ID': 327, 'Full_Text': 'CWE-327 Use of a Broken or Risky Cryptographic Algorithm The product uses a broken or risky cryptographic algorithm or protocol.', 'Similarity': np.float32(0.6332816)}]",True,True,True
dirty_function_22.py,662,"CWE-ID: CWE-662
Description: Improper Synchronization - The function update_balance does not properly synchronize access to the account balance, which can lead to inconsistent updates in multi-threaded scenarios, resulting in unexpected behavior and potential security vulnerabilities.",662,"CWE-662 Improper Synchronization The product utilizes multiple threads or processes to allow temporary access to a shared resource that can only be exclusive to one process at a time, but it does not properly synchronize these actions, which might cause simultaneous accesses of this resource by multiple threads or processes.",0.7015271,"[{'CWE-ID': 662, 'Full_Text': 'CWE-662 Improper Synchronization The product utilizes multiple threads or processes to allow temporary access to a shared resource that can only be exclusive to one process at a time, but it does not properly synchronize these actions, which might cause simultaneous accesses of this resource by multiple threads or processes.', 'Similarity': np.float32(0.7015271)}, {'CWE-ID': 821, 'Full_Text': 'CWE-821 Incorrect Synchronization The product utilizes a shared resource in a concurrent manner, but it does not correctly synchronize access to the resource.', 'Similarity': np.float32(0.6726011)}, {'CWE-ID': 567, 'Full_Text': 'CWE-567 Unsynchronized Access to Shared Data in a Multithreaded Context The product does not properly synchronize shared data, such as static variables across threads, which can lead to undefined behavior and unpredictable data changes.', 'Similarity': np.float32(0.6572894)}, {'CWE-ID': 820, 'Full_Text': 'CWE-820 Missing Synchronization The product utilizes a shared resource in a concurrent manner but does not attempt to synchronize access to the resource.', 'Similarity': np.float32(0.62762296)}, {'CWE-ID': 667, 'Full_Text': 'CWE-667 Improper Locking The product does not properly acquire or release a lock on a resource, leading to unexpected resource state changes and behaviors.', 'Similarity': np.float32(0.62626314)}]",True,True,True
dirty_function_23.py,22,"CWE-ID: CWE-22
Description: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')",22,"CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.85568583,"[{'CWE-ID': 22, 'Full_Text': ""CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory."", 'Similarity': np.float32(0.85568583)}, {'CWE-ID': 26, 'Full_Text': 'CWE-26 Path Traversal: \'/dir/../filename\' The product uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize ""/dir/../filename"" sequences that can resolve to a location that is outside of that directory.', 'Similarity': np.float32(0.724115)}, {'CWE-ID': 424, 'Full_Text': 'CWE-424 Improper Protection of Alternate Path The product does not sufficiently protect all possible paths that a user can take to access restricted functionality or resources.', 'Similarity': np.float32(0.71702564)}, {'CWE-ID': 30, 'Full_Text': ""CWE-30 Path Traversal: '\\dir\\..\\filename' The product uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize '\\dir\\..\\filename' (leading backslash dot dot) sequences that can resolve to a location that is outside of that directory."", 'Similarity': np.float32(0.6936612)}, {'CWE-ID': 31, 'Full_Text': ""CWE-31 Path Traversal: 'dir\\..\\..\\filename' The product uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize 'dir\\..\\..\\filename' (multiple internal backslash dot dot) sequences that can resolve to a location that is outside of that directory."", 'Similarity': np.float32(0.6918113)}]",True,True,True
dirty_function_24.py,79,"CWE-ID: CWE-116
Description: Improper Encoding or Escaping of Output",116,"CWE-116 Improper Encoding or Escaping of Output The product prepares a structured message for communication with another component, but encoding or escaping of the data is either missing or done incorrectly. As a result, the intended structure of the message is not preserved.",0.68042654,"[{'CWE-ID': 116, 'Full_Text': 'CWE-116 Improper Encoding or Escaping of Output The product prepares a structured message for communication with another component, but encoding or escaping of the data is either missing or done incorrectly. As a result, the intended structure of the message is not preserved.', 'Similarity': np.float32(0.68042654)}, {'CWE-ID': 172, 'Full_Text': 'CWE-172 Encoding Error The product does not properly encode or decode the data, resulting in unexpected values.', 'Similarity': np.float32(0.6781446)}, {'CWE-ID': 1114, 'Full_Text': 'CWE-1114 Inappropriate Whitespace Style The source code contains whitespace that is inconsistent across the code or does not follow expected standards for the product.', 'Similarity': np.float32(0.6584144)}, {'CWE-ID': 1078, 'Full_Text': 'CWE-1078 Inappropriate Source Code Style or Formatting The source code does not follow desired style or formatting for indentation, white space, comments, etc.', 'Similarity': np.float32(0.6555003)}, {'CWE-ID': 838, 'Full_Text': 'CWE-838 Inappropriate Encoding for Output Context The product uses or specifies an encoding when generating output to a downstream component, but the specified encoding is not the same as the encoding that is expected by the downstream component.', 'Similarity': np.float32(0.63780713)}]",False,False,False
dirty_function_25.py,117,"CWE-ID: CWE-117
Description: Improper Neutralization of Output in Logs ('Log Injection') - The software constructs a log message using user-provided input, but does not properly encode or filter the input, allowing an attacker to inject malicious data into the log.",117,CWE-117 Improper Output Neutralization for Logs The product does not neutralize or incorrectly neutralizes output that is written to logs.,0.8267693,"[{'CWE-ID': 117, 'Full_Text': 'CWE-117 Improper Output Neutralization for Logs The product does not neutralize or incorrectly neutralizes output that is written to logs.', 'Similarity': np.float32(0.8267693)}, {'CWE-ID': 74, 'Full_Text': ""CWE-74 Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection') The product constructs all or part of a command, data structure, or record using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify how it is parsed or interpreted when it is sent to a downstream component."", 'Similarity': np.float32(0.74151933)}, {'CWE-ID': 77, 'Full_Text': ""CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection') The product constructs all or part of a command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended command when it is sent to a downstream component."", 'Similarity': np.float32(0.71157956)}, {'CWE-ID': 532, 'Full_Text': 'CWE-532 Insertion of Sensitive Information into Log File Information written to log files can be of a sensitive nature and give valuable guidance to an attacker or expose sensitive user information.', 'Similarity': np.float32(0.7075618)}, {'CWE-ID': 78, 'Full_Text': ""CWE-78 Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection') The product constructs all or part of an OS command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component."", 'Similarity': np.float32(0.7058575)}]",True,True,True
dirty_function_26.py,284,"CWE-ID: CWE-284
Description: Improper Access Control - The function auto_approve_loan allows unauthorized access to loan approvals by solely relying on the user's credit score, bypassing additional eligibility criteria and fraud checks, which can lead to unauthorized approvals.",284,CWE-284 Improper Access Control The product does not restrict or incorrectly restricts access to a resource from an unauthorized actor.,0.60268855,"[{'CWE-ID': 284, 'Full_Text': 'CWE-284 Improper Access Control The product does not restrict or incorrectly restricts access to a resource from an unauthorized actor.', 'Similarity': np.float32(0.60268855)}, {'CWE-ID': 285, 'Full_Text': 'CWE-285 Improper Authorization The product does not perform or incorrectly performs an authorization check when an actor attempts to access a resource or perform an action.', 'Similarity': np.float32(0.5968443)}, {'CWE-ID': 863, 'Full_Text': 'CWE-863 Incorrect Authorization The product performs an authorization check when an actor attempts to access a resource or perform an action, but it does not correctly perform the check. This allows attackers to bypass intended access restrictions.', 'Similarity': np.float32(0.58424664)}, {'CWE-ID': 1263, 'Full_Text': 'CWE-1263 Improper Physical Access Control The product is designed with access restricted to certain information, but it does not sufficiently protect against an unauthorized actor with physical access to these areas.', 'Similarity': np.float32(0.58023155)}, {'CWE-ID': 645, 'Full_Text': 'CWE-645 Overly Restrictive Account Lockout Mechanism The product contains an account lockout protection mechanism, but the mechanism is too restrictive and can be triggered too easily, which allows attackers to deny service to legitimate users by causing their accounts to be locked out.', 'Similarity': np.float32(0.56284297)}]",True,True,True
dirty_function_27.py,601,"CWE-ID: CWE-601
Description: Injection of Redirects via Unvalidated Input ('Open Redirect')",601,"CWE-601 URL Redirection to Untrusted Site ('Open Redirect') A web application accepts a user-controlled input that specifies a link to an external site, and uses that link in a Redirect. This simplifies phishing attacks.",0.7726891,"[{'CWE-ID': 601, 'Full_Text': ""CWE-601 URL Redirection to Untrusted Site ('Open Redirect') A web application accepts a user-controlled input that specifies a link to an external site, and uses that link in a Redirect. This simplifies phishing attacks."", 'Similarity': np.float32(0.7726891)}, {'CWE-ID': 698, 'Full_Text': 'CWE-698 Execution After Redirect (EAR) The web application sends a redirect to another location, but instead of exiting, it executes additional code.', 'Similarity': np.float32(0.7080618)}, {'CWE-ID': 84, 'Full_Text': 'CWE-84 Improper Neutralization of Encoded URI Schemes in a Web Page The web application improperly neutralizes user-controlled input for executable script disguised with URI encodings.', 'Similarity': np.float32(0.606074)}, {'CWE-ID': 177, 'Full_Text': 'CWE-177 Improper Handling of URL Encoding (Hex Encoding) The product does not properly handle when all or part of an input has been URL encoded.', 'Similarity': np.float32(0.5957856)}, {'CWE-ID': 425, 'Full_Text': ""CWE-425 Direct Request ('Forced Browsing') The web application does not adequately enforce appropriate authorization on all restricted URLs, scripts, or files."", 'Similarity': np.float32(0.5623983)}]",True,True,True
dirty_function_28.py,95,"CWE-ID: CWE-95
Description: Evaluation Injection (also known as Code Injection or Dynamic Evaluation Vulnerability) - The software constructs all or part of a code snippet to execute at runtime, but it does not properly sanitize or encode the inputs, allowing an attacker to inject malicious code.",94,"CWE-94 Improper Control of Generation of Code ('Code Injection') The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.78546023,"[{'CWE-ID': 94, 'Full_Text': ""CWE-94 Improper Control of Generation of Code ('Code Injection') The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment."", 'Similarity': np.float32(0.78546023)}, {'CWE-ID': 95, 'Full_Text': 'CWE-95 Improper Neutralization of Directives in Dynamically Evaluated Code (\'Eval Injection\') The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes code syntax before using the input in a dynamic evaluation call (e.g. ""eval"").', 'Similarity': np.float32(0.7543376)}, {'CWE-ID': 74, 'Full_Text': ""CWE-74 Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection') The product constructs all or part of a command, data structure, or record using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify how it is parsed or interpreted when it is sent to a downstream component."", 'Similarity': np.float32(0.6729367)}, {'CWE-ID': 77, 'Full_Text': ""CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection') The product constructs all or part of a command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended command when it is sent to a downstream component."", 'Similarity': np.float32(0.6599654)}, {'CWE-ID': 96, 'Full_Text': ""CWE-96 Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection') The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes code syntax before inserting the input into an executable resource, such as a library, configuration file, or template."", 'Similarity': np.float32(0.6548016)}]",False,True,True
